id,long,lat,height,radius
359,150.79745564827576,-20.225491930592288,375.8271467663441 km,19132.932095260294 km
360,126.27721363796282,-22.608518164477722,397.93830981522564 km,9047.56827704499 km
361,130.48731531127896,-22.40409385248866,557.5145703853356 km,12652.773322072338 km
362,120.7129140804759,-27.74479912963937,492.58151545752145 km,20035.06036886888 km
363,126.06667322891964,-17.101381422224456,484.6527273204793 km,26590.474383669105 km
364,151.68583323221623,-36.092584753981555,210.5646045602004 km,11405.802445717738 km
365,120.4161104151772,-13.69431629346597,562.0937935053346 km,27003.011699155955 km
366,148.84365164127266,-32.761660469933055,534.7045024158367 km,27082.951660358776 km
367,119.64842165021574,-41.54289394775789,494.650289647296 km,19595.603909362566 km
368,144.43874928049675,-43.82585437872476,370.98297390725867 km,18936.51094517512 km
369,123.10062079016949,-15.737761196660333,569.4791401907083 km,11152.945346540539 km
370,135.91781073151506,-22.696712923072333,247.6774556006828 km,20884.458311116825 km
371,139.1721061632819,-21.458967000760154,457.942905977195 km,7868.887394308634 km
372,120.87837777135476,-27.36976654931209,475.56789813871444 km,15457.795936499642 km
373,113.23843294519308,-21.357821284941092,112.78495027062077 km,8539.840422892823 km
374,139.4953916557839,-33.52153793145425,158.9603604746184 km,5235.558464334976 km
375,142.38831329668972,-11.607470939261574,428.8490221905001 km,10689.796378515886 km
376,134.03249514979842,-13.562752013191108,410.70249176114777 km,9204.553514974183 km
377,119.4303139854258,-30.049744832093296,306.79089859058496 km,11455.749040184342 km
378,122.62580883684005,-40.71812080844026,416.21846635112786 km,24785.683886397852 km
379,115.43799979779092,-34.82694541143442,368.32201652422265 km,14443.407154479897 km
380,121.69791606547386,-34.897908538268474,330.4945206219634 km,17585.533377948526 km
381,116.21579799432374,-11.256313425632406,388.56792831021255 km,6595.312722956838 km
382,120.64139402183365,-12.902433375927743,281.3610932410866 km,22990.21838749181 km
383,134.09677993181035,-36.02688113957454,292.5799694579208 km,25220.952053665773 km
384,111.59031692779068,-39.45350228901547,213.14865620548494 km,13861.937451764232 km
385,132.46033087992265,-25.286979217529254,302.77511779478243 km,26382.502039455674 km
386,124.08356655891944,-35.018244556104406,304.16560185049696 km,23712.692114830556 km
387,122.99081078728993,-42.700510437888084,277.279787935718 km,13555.118526079208 km
388,114.24659497583649,-38.79122376305853,138.5847966689663 km,20529.218371022365 km
389,122.90312173096584,-18.75340215568632,503.7119488025137 km,20087.81015016097 km
390,128.3883833080465,-23.23856981470001,575.3752694362963 km,21522.97568491842 km
391,151.61310338163543,-19.27800115922313,568.2954324299061 km,10983.996718782053 km
392,150.1556320800524,-41.00513069359224,445.4327237701325 km,13311.030258590727 km
393,130.22162008361954,-19.734815294849604,559.1681588635774 km,14181.482898061386 km
394,128.69575169931448,-33.870202276161365,198.63382562750934 km,19710.69933283541 km
395,144.6690149741789,-39.28061875254225,599.5843031396341 km,7941.282323371541 km
396,118.42376741323469,-19.763907019216234,277.5206112877182 km,12402.827600285405 km
397,126.91697701862343,-15.68805490591788,231.39123930978695 km,13453.213386600475 km
398,121.38412935700931,-37.99827247565713,572.2590541669615 km,9707.716791715719 km
399,141.30369346353748,-14.986866976544885,217.71251349076863 km,29451.47513171498 km
400,140.3653837466961,-12.565097285330928,514.8354095150357 km,13138.521179450225 km
401,144.52213693082314,-20.58376708520601,250.98611109044214 km,16810.257705484342 km
402,120.52588272867484,-12.128622290227291,107.970792802864 km,6841.7110390987755 km
403,128.1801931992912,-12.379677183457627,546.9597013895165 km,23397.138767030323 km
404,144.8035583287424,-13.35578345447433,389.47435088191116 km,25085.748103910373 km
405,144.21474949618357,-31.826304248954063,326.75667039558186 km,8124.939986619809 km
406,118.12772279589814,-14.029127059033389,288.74000773925843 km,5089.422319134219 km
407,144.4647859644135,-32.420534311790064,175.96450685946226 km,27397.631671619543 km
408,121.72652600879817,-41.98559462320661,580.6361366324743 km,15574.832918396263 km
409,149.9765582366145,-35.135270991577684,158.14228886499757 km,13954.968483828765 km
410,149.14196564909173,-32.65613132768779,259.48096240283076 km,22494.53568475115 km
411,149.26705874067838,-14.243538542660339,119.66320516113367 km,22905.56420961821 km
412,133.46952763383626,-18.266994922945948,193.49119873984796 km,16648.505949346618 km
413,117.87297640267299,-42.946220700757564,513.16609303386 km,21575.746040361795 km
414,151.71574082116774,-37.663217192285124,370.46250933346516 km,13984.524044880804 km
415,136.94131856112404,-43.88002959925392,187.27812345983182 km,12179.862506872149 km
416,123.45207466781677,-17.243894737944846,520.6839037352004 km,19071.007740083096 km
417,143.3884020210816,-36.14139830481187,194.22754370531305 km,6370.195306845381 km
418,127.19887028517095,-22.002078450548197,375.89752777343466 km,18076.038094785574 km
419,116.58481523197646,-39.023860547705844,396.0261150182506 km,24206.4009816496 km
420,123.17940424131187,-27.27647976314334,256.882266650623 km,29926.12771467811 km
421,122.03816738403835,-27.36669108438157,349.578581870702 km,23676.022726056704 km
422,144.0890635799654,-39.31352863823585,445.24401676981313 km,6039.364736510698 km
423,129.4728488679435,-27.9176371337437,340.09135690917054 km,18560.48980629936 km
424,153.8245242247398,-13.531856164443752,366.87464824424586 km,11489.88373287673 km
425,116.02774829572843,-16.780783175436596,447.1267373444729 km,13807.451547713896 km
426,133.59917073390008,-36.81857357300809,174.16000351603114 km,18167.01001900115 km
427,111.17604534072062,-39.343952815170226,293.643082851362 km,6357.632459880515 km
428,120.1981964637511,-34.95771190890899,188.04871557383808 km,17426.998897387166 km
429,145.84379736420357,-30.380881533994646,308.97998099260406 km,25085.132089773986 km
430,118.02958118915357,-40.98937735230732,195.2824328673588 km,9447.274386752018 km
431,154.9838640847836,-15.017262616351626,376.68110834553016 km,25310.059184233603 km
432,135.1471312278617,-14.437974896797531,150.44851672650125 km,23934.76770944353 km
433,136.31558452627996,-12.281178524124506,416.3971292899625 km,24169.809863818442 km
434,142.13199611325422,-17.6075964956066,550.3758139272727 km,9544.150574675517 km
435,123.14992495788546,-22.791739202590335,524.6002579986632 km,11456.381997870494 km
436,148.71719449191434,-34.90623131176052,463.17139524972623 km,14835.956965399775 km
437,128.59828825676294,-35.43428249949743,233.53092844753328 km,24335.99001738534 km
438,115.14378829418385,-39.160175222561676,172.04207933005924 km,29558.88220693834 km
439,145.04350340562735,-16.827075371412935,516.9901979617316 km,10355.214351292145 km
440,154.9242902464745,-23.894955472002426,594.3776172509371 km,14900.303968442664 km
441,112.83610526575889,-25.916228208599666,479.81502196933394 km,16778.931587789528 km
442,138.65375930937387,-12.743393173900053,552.8428997678415 km,14166.032750418864 km
443,122.33058437062559,-41.3687554512418,128.0780134478302 km,10912.79542383725 km
444,148.58314783358634,-12.82843916911586,338.5985453903029 km,8617.954357749262 km
445,148.5127159772199,-14.488090081538498,108.25624954441412 km,29438.76650349425 km
446,115.41339176397959,-29.23727008212311,596.6814011890424 km,10068.08137239363 km
447,139.51485979078265,-10.95330996769841,464.2170296593973 km,13065.24835524759 km
448,122.02089248989978,-42.9750787507944,348.04331443117724 km,23026.63429628154 km
449,134.5493580472245,-32.787210246366556,501.8958341411987 km,17566.632989043504 km
450,154.66844812078352,-41.42312338256276,117.72741809283973 km,6798.579916621612 km
451,117.0888351739228,-35.63828419930259,460.33372147140193 km,22524.12564531482 km
452,150.57599091156575,-23.154722802240173,333.01029602424705 km,10642.306402949956 km
453,111.93185448483226,-17.738338475340655,516.9473402536962 km,21495.026994894924 km
454,116.68271860984686,-24.76109083445496,349.01118628097754 km,23386.436530941173 km
455,154.24392953574963,-25.14840491555431,391.4233044870255 km,17159.923932094796 km
456,126.2944958109404,-19.490980221803163,444.1183440393484 km,15705.784749269593 km
457,154.9521058944738,-15.736297272490543,182.61297450595018 km,26010.68066810649 km
458,112.25677663779001,-43.5056326404544,316.29546662166774 km,11202.650113580272 km
459,117.52789220279764,-10.876429751838764,404.495798785366 km,19573.63068240389 km
460,153.2307986831152,-22.100008596995316,569.9648727862666 km,29315.32120650074 km
461,114.6691629370457,-40.10707378245434,482.0963050155547 km,29514.324621653872 km
462,148.28004153374778,-34.02625944167518,373.52427511344143 km,7360.062157020723 km
463,134.42673520174682,-13.05012742883142,188.74163129442218 km,23350.096331340595 km
464,151.041274117363,-44.13125316215725,378.8576971951814 km,27965.037233271298 km
465,115.57408400482481,-17.967939210043145,491.4257095983786 km,12243.8824420844 km
466,123.22053659667004,-39.71159689290022,417.14466316140266 km,9974.858475674235 km
467,114.77306767824089,-9.806221610015065,397.18207591310943 km,9233.10772777681 km
468,133.35335501775097,-19.104073365248013,378.1000327433775 km,23730.151068318104 km
469,137.70877253305832,-33.56413039853428,453.47572677590887 km,8677.027768378124 km
470,136.72269977653582,-39.7505912046007,192.97601679466834 km,6634.837422603783 km
471,130.10639703038876,-10.92496475116296,456.2730468483011 km,15088.940476398522 km
472,149.95282677752556,-19.294423150443002,207.5902273567537 km,16172.827230981211 km
473,154.51876953769386,-18.410315602236867,473.2118053042963 km,27220.671310327813 km
474,120.7432201398554,-19.216193757794343,462.264293203746 km,17162.761887140863 km
475,130.0605692447714,-27.543738502432262,351.4100854740849 km,18585.12934038129 km
476,150.3137689107121,-19.615413201874873,535.9563433969755 km,7739.232609494729 km
477,147.48906080246923,-36.53070892093625,382.82946491266034 km,7672.013623976524 km
478,119.72030181712888,-39.142467428485105,206.36051666597152 km,24418.34156684324 km
479,131.5613174219611,-33.29916211849131,363.14092682955226 km,5128.934185096663 km
480,146.5685960596479,-21.27861949946342,181.5868810966503 km,28675.69646844216 km
481,125.26878866572525,-24.72552321311761,126.52655028738549 km,6443.308028676246 km
482,119.33794906953348,-43.37489148518553,327.5489039847573 km,18757.889843765 km
483,138.4285848088473,-27.654778042811817,427.39763711662147 km,6175.673014873144 km
484,142.3678261937314,-20.066859162906052,498.6466998154348 km,21723.201811452713 km
485,142.66632493771124,-15.032700643646969,222.45011326386978 km,26349.0116780895 km
486,116.82672853972363,-40.97372615797425,479.52588247408335 km,16990.341965955653 km
487,112.02993821220068,-16.34061971038572,312.59572639332924 km,10174.27154656575 km
488,112.2818666383333,-10.556212260639484,119.0720413976183 km,15645.092747289533 km
489,119.7035561771977,-41.69510434827225,555.929642226257 km,12581.26412083719 km
490,137.97901741869973,-16.090528065953333,295.53848020588487 km,22242.10319035753 km
491,122.88848577409732,-25.707983856067163,575.4409048464502 km,27931.88025597316 km
492,123.41999904340565,-17.629986587880175,107.66136311251736 km,22700.164535390883 km
493,132.69819191718287,-27.868068485000858,533.937737878119 km,5263.776607860342 km
494,128.78657688797153,-39.20042663198464,118.78447640874998 km,26529.740771208584 km
495,118.03104575221325,-21.46000808015506,235.50742093585293 km,17222.80617864988 km
496,123.1893840382982,-35.20507928904966,293.51117631355817 km,6362.3273162785445 km
497,129.89495322015946,-22.349085722459265,532.0217379189254 km,22084.31804645309 km
498,152.18117225270498,-35.90329821060675,265.2744285422651 km,8006.126039649149 km
499,146.83121745779934,-18.918932503992067,576.7628197570094 km,25019.908116631912 km
500,126.82526315274502,-36.84010957986286,154.48587712546345 km,20417.003887764375 km
501,114.79086448084699,-26.030121101245975,219.25446193748422 km,25802.24979325662 km
502,152.48728453876294,-41.447757613449895,141.22669088324966 km,10973.550609050599 km
503,150.39647732418663,-11.641058422879325,324.7051905826986 km,21330.794280833885 km
504,154.72133323593974,-23.417234061913945,319.16739049481293 km,18726.27496149561 km
505,125.42404781249282,-17.16664565882439,247.7968692156809 km,25533.89177986813 km
506,119.37255626258829,-24.208487581384134,474.86269444697336 km,16428.22056958521 km
507,148.06038601770115,-38.10100774692586,474.2093990028378 km,28385.942595353874 km
508,131.4987829049546,-9.425917630420749,487.38859520867936 km,29423.180923881515 km
509,116.52131847972981,-29.07718531544632,227.71540293530347 km,25482.04342605896 km
510,141.69871938052026,-39.85668913944326,522.2054709355477 km,27151.09165203241 km
511,134.7802028877987,-9.905996246445994,116.75486267657689 km,13423.58798261816 km
512,135.98271635581435,-17.68390509753477,154.66769486293765 km,11618.597941048693 km
513,135.38019161804712,-40.975267066009835,212.21944497048537 km,10528.69965934372 km
514,148.43003120234033,-17.39419952939179,345.9726416827739 km,8283.472654089242 km
515,112.88676547463407,-12.686649655595438,406.4530875870965 km,25311.575596839983 km
516,121.93822439786985,-42.07970942351599,599.6887992366892 km,10784.115478703025 km
517,116.12644872597441,-39.13580759396244,388.08781065977524 km,13322.554046802356 km
518,125.14444901772735,-21.36089543446371,376.9199931714006 km,8805.74051851344 km
519,114.08717480948363,-22.85350258231872,220.9475423937132 km,7750.663436455844 km
520,114.27213320147744,-37.82946353790132,146.09742243998556 km,13891.063957804803 km
521,113.8216338575762,-15.032596409761865,474.48720547506235 km,14939.808335278574 km
522,123.70591681322547,-16.890132326214403,417.15280862392865 km,25810.73703202236 km
523,140.72814723373833,-33.796306891836394,254.0912719644431 km,13968.238788266113 km
524,117.00713951628813,-10.936800970783594,260.45712445200917 km,20546.797822024364 km
525,153.0251513870783,-29.34401167586748,599.4761914938138 km,23871.835118449384 km
526,148.05655968360324,-37.69016793776932,262.5409577019851 km,20433.95600300085 km
527,117.34998354900654,-38.25998642242377,299.6085913778147 km,5304.903591273614 km
528,128.19042874125338,-39.95488677891558,186.29633642445862 km,17605.681754783887 km
529,145.70469148386027,-31.755667739096978,471.4264904944433 km,19383.258749281078 km
